user_name,topic,followers,following,verified,post_count,avg_likes,avg_comments,avg_shares,avg_engagement,influencer_score
synapseindiait.wordpress.com,AI,1,0,False,2,0.0,0.0,1.0,0.2,0.3539720770839918
EarthInsider,Cricket,1,0,False,1,0.0,0.0,1.0,0.2,0.3539720770839918
nyvoraai,AI,2,0,False,12,0.0,0.0,0.75,0.15,0.35229184330021646
adrian_fellhauer,Healthcare,5,4,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3520972537175415
forexworld,Finance,8,0,False,13,0.07692307692307693,0.0,0.0,0.038461538461538464,0.34881445583120213
lifehacker,Fitness,4,2,False,26,0.0,0.0,0.4230769230769231,0.08461538461538462,0.3471849176343458
aleksandarilic,Fitness,9,126,False,2,0.0,0.0,0.0,0.0,0.34538776394910686
bboy_aero_d,Travel,9,1,False,4,0.0,0.0,0.0,0.0,0.34538776394910686
bizasialive,Cricket,9,1,False,4,0.0,0.0,0.0,0.0,0.34538776394910686
mikebirty.bsky.social,Cricket,9,4,False,2,0.0,0.0,0.0,0.0,0.34538776394910686
notatechguy,AI,2,0,False,20,0.0,0.0,0.7,0.14,0.33979184330021645
solotravel,Travel,4,1,True,19,0.10526315789473684,0.10526315789473684,0.0,0.09263157894736844,0.3396625187095213
mymobprice,AI,3,0,False,2,0.0,0.0,0.5,0.1,0.3329441541679836
nyt_health,Healthcare,2,2,False,9,0.0,0.0,0.6666666666666666,0.13333333333333336,0.33145850996688314
zalt,AI,8,4,False,2,0.0,0.0,0.0,0.0,0.3295836866004329
fast_company,Fitness,8,2,False,1,0.0,0.0,0.0,0.0,0.3295836866004329
Georgian,Fitness,8,12,False,1,0.0,0.0,0.0,0.0,0.3295836866004329
indiatutor,Fitness,8,6,False,2,0.0,0.0,0.0,0.0,0.3295836866004329
odnewsin,Cricket,8,0,False,4,0.0,0.0,0.0,0.0,0.3295836866004329
meganisalanis.bsky.social,Travel,8,8,False,2,0.0,0.0,0.0,0.0,0.3295836866004329
datentreiber,AI,8,16,False,1,0.0,0.0,0.0,0.0,0.3295836866004329
DavidPerron,AI,4,0,False,24,0.0,0.0,0.3333333333333333,0.06666666666666667,0.32474902019844837
validupdates,Travel,6,0,True,1,0.0,0.0,0.0,0.0,0.3210751745941267
leocardz_,Finance,6,3,True,2,0.0,0.0,0.0,0.0,0.3210751745941267
BIGTVMojify,Cricket,6,0,True,1,0.0,0.0,0.0,0.0,0.3210751745941267
allocra,Finance,1,0,True,7,0.0,0.0,0.7142857142857143,0.1542857142857143,0.31708357050667674
abucci,Finance,0,0,False,4,0.0,0.0,1.25,0.25,0.3125
Veserr,Healthcare,0,0,False,8,0.0,0.0,1.25,0.25,0.3125
InsideTheStar,Fitness,7,6,False,2,0.0,0.0,0.0,0.0,0.3119162312519754
telesurenglish.net,Healthcare,7,0,False,3,0.0,0.0,0.0,0.0,0.3119162312519754
head2toemag,Fitness,7,0,False,1,0.0,0.0,0.0,0.0,0.3119162312519754
badgerstatebreakdown.substack.com,Healthcare,7,3,False,1,0.0,0.0,0.0,0.0,0.3119162312519754
deljones,Travel,7,17,False,2,0.0,0.0,0.0,0.0,0.3119162312519754
byarielm.fyi,AI,7,2,False,1,0.0,0.0,0.0,0.0,0.3119162312519754
townpost,Cricket,7,1,False,1,0.0,0.0,0.0,0.0,0.3119162312519754
lifessecurity,Travel,7,66,False,2,0.0,0.0,0.0,0.0,0.3119162312519754
TycoonWorld,Finance,7,2,False,2,0.0,0.0,0.0,0.0,0.3119162312519754
nyt_travel,Travel,2,2,False,9,0.0,0.0,0.5555555555555556,0.1111111111111111,0.30368073218910535
justinsmyth.bsky.social,Cricket,6,1,False,1,0.0,0.0,0.0,0.0,0.291886522358297
theLowestoftheLows,Healthcare,6,12,False,2,0.0,0.0,0.0,0.0,0.291886522358297
SaucySake,Fitness,6,12,False,1,0.0,0.0,0.0,0.0,0.291886522358297
chronogram,Fitness,6,2,False,3,0.0,0.0,0.0,0.0,0.291886522358297
alexbrangwin.bsky.social,Fitness,6,2,False,2,0.0,0.0,0.0,0.0,0.291886522358297
walletsum95,Finance,6,13,False,10,0.0,0.0,0.0,0.0,0.291886522358297
gofinance,Finance,1,0,False,4,0.0,0.0,0.75,0.15000000000000002,0.2914720770839918
mattesilver,AI,3,1,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.29127748750131693
itsusmanofficial,AI,2,2,False,2,0.0,0.0,0.5,0.1,0.28979184330021646
i2notes,Finance,2,0,False,2,0.5,0.0,0.0,0.25,0.28979184330021646
ronnywunderwald,Fitness,2,2,False,4,0.5,0.0,0.0,0.25,0.28979184330021646
ambienteingegneria,AI,2,7,False,2,0.0,0.0,0.5,0.1,0.28979184330021646
codrlabs,AI,2,0,False,2,0.0,0.0,0.5,0.1,0.28979184330021646
propublica,Healthcare,2,2,False,2,0.0,0.0,0.5,0.1,0.28979184330021646
econopass,Healthcare,0,5,True,6,0.0,0.0,1.0,0.22000000000000006,0.28600000000000003
brokercue,Finance,1,0,False,195,0.010256410256410256,0.010256410256410256,0.676923076923077,0.14358974358974358,0.27935669246860717
alloutdoors.news,Travel,1,0,False,3,0.3333333333333333,0.0,0.3333333333333333,0.2333333333333333,0.27063874375065844
verbalprimate.com,Travel,5,2,False,2,0.0,0.0,0.0,0.0,0.2687639203842082
pvmagazine,Finance,5,0,False,1,0.0,0.0,0.0,0.0,0.2687639203842082
seasiainfotech,AI,5,10,False,5,0.0,0.0,0.0,0.0,0.2687639203842082
hawaiiguide,Travel,5,1,False,2,0.0,0.0,0.0,0.0,0.2687639203842082
DerekGembus,Finance,5,20,False,1,0.0,0.0,0.0,0.0,0.2687639203842082
realmarketapi,Finance,5,0,False,17,0.0,0.0,0.0,0.0,0.2687639203842082
drcassirons,Healthcare,5,16,False,2,0.0,0.0,0.0,0.0,0.2687639203842082
bokmcdok,Travel,5,2,False,1,0.0,0.0,0.0,0.0,0.2687639203842082
nyt_style,Fitness,5,2,False,2,0.0,0.0,0.0,0.0,0.2687639203842082
fitservers,AI,5,0,False,2,0.0,0.0,0.0,0.0,0.2687639203842082
Cap_Puckhaber,Travel,5,2,False,2,0.0,0.0,0.0,0.0,0.2687639203842082
FilipSzy,Travel,5,17,False,1,0.0,0.0,0.0,0.0,0.2687639203842082
sami_openlife,Healthcare,0,21,False,16,0.0,0.0,1.0625,0.21250000000000002,0.265625
astigdotph,Finance,4,0,True,10,0.0,0.0,0.0,0.0,0.26555725555162657
bchnft,AI,1,4,False,20,0.1,0.0,0.5,0.15,0.2539720770839918
LoredanaPascal,Travel,0,1,False,3,0.0,0.0,1.0,0.20000000000000004,0.25
travelbloger,Travel,0,21,False,1,1.0,0.0,0.0,0.5,0.25
dragoneburneo,Healthcare,0,0,False,3,0.0,0.0,1.0,0.20000000000000004,0.25
moatscreen,Finance,0,0,False,2,0.0,0.0,1.0,0.2,0.25
exampletotry,AI,0,0,False,2,0.0,0.0,1.0,0.2,0.25
sirifinityfinds.wordpress.com,Finance,0,0,False,1,1.0,0.0,0.0,0.5,0.25
childlungclinic,Healthcare,0,0,False,2,0.0,0.0,1.0,0.2,0.25
Sultanunanitraders,Fitness,0,0,False,1,0.0,0.0,1.0,0.2,0.25
Wudi,Healthcare,0,0,False,2,0.0,0.0,1.0,0.2,0.25
samridhbharatblog.wordpress.com,Finance,0,0,False,2,0.5,0.0,0.5,0.35,0.25
amye,Finance,0,0,False,1,0.0,0.0,1.0,0.2,0.25
kloudesim,Travel,0,28,False,20,0.0,0.0,1.0,0.2,0.25
vextorcapital,Finance,0,4,False,5,0.0,0.0,1.0,0.2,0.25
worldfinancesecurity.wordpress.com,Finance,0,0,False,2,0.5,0.0,0.5,0.35,0.25
hermes_agent,AI,0,0,False,1,0.0,0.0,1.0,0.2,0.25
besthike.com,Travel,0,0,False,1,0.0,0.0,1.0,0.2,0.25
annesyyy,Travel,0,0,False,1,1.0,0.0,0.0,0.5,0.25
Jeffredo,Healthcare,0,31,False,4,0.0,0.0,1.0,0.2,0.25
wanderbeard.com,Travel,2,1,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.24812517663354977
ramchristiansuperable,Finance,3,0,False,7,0.14285714285714285,0.0,0.0,0.07142857142857142,0.24365843988226932
plnnablog.wordpress.com,Finance,4,0,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
vrlivechannel,Cricket,4,0,False,2,0.0,0.0,0.0,0.0,0.24141568686511503
alicewilkes.bsky.social,Fitness,4,10,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
ukizet,Fitness,4,28,False,2,0.0,0.0,0.0,0.0,0.24141568686511503
enmodo.bsky.social,Healthcare,4,3,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
enmodo.bsky.social,Fitness,4,3,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
alfinohatta,Finance,4,16,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
kacidama.bsky.social,Fitness,4,4,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
crisdigital,Finance,4,11,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
algorove,Fitness,4,24,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
cloud,AI,4,48,False,2,0.0,0.0,0.0,0.0,0.24141568686511503
inspiration110.wordpress.com,Finance,4,0,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
503bartley.bsky.social,Healthcare,4,11,False,2,0.0,0.0,0.0,0.0,0.24141568686511503
nyt_opinion,Healthcare,4,2,False,1,0.0,0.0,0.0,0.0,0.24141568686511503
reportrave,Travel,1,0,False,2,0.5,0.0,0.0,0.25,0.2289720770839918
NEUROVATIC,AI,1,3,False,2,0.0,0.0,0.5,0.1,0.2289720770839918
acquriotech,AI,1,0,False,2,0.0,0.0,0.5,0.1,0.2289720770839918
letarawrites.wordpress.com,Finance,1,0,False,2,0.5,0.0,0.0,0.25,0.2289720770839918
mumblog,Fitness,1,1,False,2,0.5,0.0,0.0,0.25,0.2289720770839918
cparuganda.com,Finance,1,0,False,2,0.0,0.0,0.5,0.1,0.2289720770839918
kennie12,Travel,1,40,False,2,0.5,0.0,0.0,0.25,0.2289720770839918
strike007,AI,1,9,False,2,0.0,0.0,0.5,0.1,0.2289720770839918
hiki,Fitness,3,24,True,1,0.0,0.0,0.0,0.0,0.22873856958478198
changeswatch,AI,2,1,False,4,0.25,0.0,0.0,0.125,0.22729184330021646
nerdhead_01,AI,1,0,False,11,0.09090909090909091,0.0,0.36363636363636365,0.11818181818181818,0.21760844072035543
wowpedia,Fitness,3,21,False,2,0.0,0.0,0.0,0.0,0.2079441541679836
wrappixel,Cricket,3,13,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
BarefootBushcraft,Travel,3,5,False,2,0.0,0.0,0.0,0.0,0.2079441541679836
sports007,Cricket,3,2,False,2,0.0,0.0,0.0,0.0,0.2079441541679836
studiogic,Finance,3,0,False,10,0.0,0.0,0.0,0.0,0.2079441541679836
JuanJuanJuan,Fitness,3,5,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
ramchristiansuperable,AI,3,0,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
bug_unitybrain,AI,3,4,False,2,0.0,0.0,0.0,0.0,0.2079441541679836
Stephen,Finance,3,42,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
safarinewsfeed.wordpress.com,Healthcare,3,0,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
Average_Gymgoer,Fitness,3,3,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
tiefenkultur.bsky.social,AI,3,2,False,2,0.0,0.0,0.0,0.0,0.2079441541679836
lifestylebeauty,Fitness,3,0,False,8,0.0,0.0,0.0,0.0,0.2079441541679836
vieetnam,Travel,3,0,False,4,0.0,0.0,0.0,0.0,0.2079441541679836
miriam96,Finance,3,17,False,6,0.0,0.0,0.0,0.0,0.2079441541679836
sooty,Travel,3,0,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
ramchristiansuperable,Travel,3,0,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
themaverickmind.bsky.social,Travel,3,33,False,1,0.0,0.0,0.0,0.0,0.2079441541679836
novacopilot,Fitness,3,1,False,2,0.0,0.0,0.0,0.0,0.2079441541679836
teybllh,Fitness,3,7,False,3,0.0,0.0,0.0,0.0,0.2079441541679836
cashlesstime,Finance,2,0,False,8,0.125,0.0,0.0,0.0625,0.19604184330021646
rhodzy,AI,0,0,False,4,0.0,0.0,0.75,0.15000000000000002,0.1875
123rahuljha,Cricket,2,6,True,2,0.0,0.0,0.0,0.0,0.1812710276302381
prisni,Travel,1,0,False,4,0.25,0.0,0.0,0.125,0.1664720770839918
testwithpratap,Cricket,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
munaeem.de,Travel,2,0,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
CleverPrinty,Finance,2,2,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
22of8,Fitness,2,18,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
mortyprime,Fitness,2,3,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
richbluebird,Fitness,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
wsj_world,Healthcare,2,2,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
priyasharma,AI,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
tisatech,AI,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
Lokmarg1,Cricket,2,5,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
BytePulseNet,Finance,2,0,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
TrulyDiversified,Finance,2,9,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
mychinaguide,Travel,2,5,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
empowered878.wordpress.com,Fitness,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
motorsport,Fitness,2,2,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
geezersweat,Healthcare,2,6,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
LeidenschaftfuerScheidensaft,Fitness,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
autisticadvocacy.org,Healthcare,2,0,False,1,0.0,0.0,0.0,0.0,0.16479184330021646
startuphubai,AI,2,0,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
ngibjournal,AI,2,4,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
niixolabs,Finance,2,0,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
Balisutha_Tour_Bali,Travel,2,26,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
ahinoammckinney.wordpress.com,Finance,2,0,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
pydatastl,AI,2,1,False,4,0.0,0.0,0.0,0.0,0.16479184330021646
doratheagutzeit,Finance,2,1,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
ND_and_eBand,Fitness,2,12,False,3,0.0,0.0,0.0,0.0,0.16479184330021646
imsafe,Travel,2,0,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
hempenorganic,Fitness,2,30,False,4,0.0,0.0,0.0,0.0,0.16479184330021646
gwizitsol,Finance,2,3,False,2,0.0,0.0,0.0,0.0,0.16479184330021646
Likes_mastodon,Cricket,1,1,False,9,0.1111111111111111,0.0,0.1111111111111111,0.07777777777777778,0.15952763263954733
destinationsuncovered,Travel,0,1,False,2,0.5,0.0,0.0,0.25,0.125
winniejun_pbsocials,Fitness,0,0,False,2,0.5,0.0,0.0,0.25,0.125
maximilianpx.journal,Travel,0,7,False,4,0.25,0.0,0.25,0.175,0.125
menspy,Fitness,0,0,False,2,0.5,0.0,0.0,0.25,0.125
dsoni46,AI,0,0,False,2,0.0,0.0,0.5,0.1,0.125
RonaldRaadsen,Finance,0,15,False,2,0.5,0.0,0.0,0.25,0.125
htgw,Finance,0,4,False,4,0.0,0.0,0.5,0.1,0.125
ichini,Fitness,0,0,False,2,0.5,0.0,0.0,0.25,0.125
nul_global_ai,AI,0,2,False,2,0.0,0.0,0.5,0.1,0.125
01Genlabs,Fitness,1,1,False,16,0.0625,0.0,0.0,0.03125,0.1195970770839918
nutriricardodiaz,Fitness,1,0,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
nutryio,Fitness,1,5,False,4,0.0,0.0,0.0,0.0,0.1039720770839918
dimmajoblog,Finance,1,0,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
wowhow_blogs,Finance,1,2,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
AI_BEAR_NEWS,AI,1,3,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
sangtd,AI,1,0,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
globalpoliticalspotlight,AI,1,3,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
sabreW4K3,Healthcare,1,0,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
EarthInsider,Finance,1,0,False,4,0.0,0.0,0.0,0.0,0.1039720770839918
idgencom,Travel,1,4,False,6,0.0,0.0,0.0,0.0,0.1039720770839918
minithoughtsz,Finance,1,0,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
liftlearn8.wordpress.com,Fitness,1,0,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
theteesra.com,Cricket,1,1,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
triplodgeuniverse,Travel,1,0,False,6,0.0,0.0,0.0,0.0,0.1039720770839918
getinfotoyou,Finance,1,0,False,3,0.0,0.0,0.0,0.0,0.1039720770839918
Octopusbhai,Cricket,1,0,False,19,0.0,0.0,0.0,0.0,0.1039720770839918
thewellnessvoyage,Fitness,1,0,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
whatsontheshelf,Finance,1,2,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
martincidmag,Finance,1,0,False,2,0.0,0.0,0.0,0.0,0.1039720770839918
kunstudio,Fitness,1,0,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
whatsontheshelf.blog,Finance,1,0,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
fckusa,AI,1,138,False,3,0.0,0.0,0.0,0.0,0.1039720770839918
travel_ease_hub,Travel,1,0,False,3,0.0,0.0,0.0,0.0,0.1039720770839918
TheBat,Travel,1,0,False,1,0.0,0.0,0.0,0.0,0.1039720770839918
CAPTAINLEGZ,Fitness,0,0,False,4,0.25,0.0,0.0,0.125,0.0625
SuccuBotNSFW,Fitness,0,0,False,6,0.0,0.0,0.16666666666666666,0.03333333333333333,0.041666666666666664
cyclestack_yt,Finance,0,0,False,18,0.0,0.0,0.1111111111111111,0.022222222222222223,0.027777777777777776
1yourmuscleshop,Fitness,0,3,False,3,0.0,0.0,0.0,0.0,0.0
homobie,Finance,0,0,False,1,0.0,0.0,0.0,0.0,0.0
kikxnow,Fitness,0,1,False,2,0.0,0.0,0.0,0.0,0.0
onewaychallenge,Travel,0,0,False,2,0.0,0.0,0.0,0.0,0.0
imilylora,Travel,0,5,False,1,0.0,0.0,0.0,0.0,0.0
helloboltworld,Cricket,0,0,False,2,0.0,0.0,0.0,0.0,0.0
heylinda,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
sats9,Cricket,0,0,False,6,0.0,0.0,0.0,0.0,0.0
sanjoy007,Healthcare,0,1,False,1,0.0,0.0,0.0,0.0,0.0
npub1qspus6smkn8mcdxg5jflh50s69vdgtwsd5p74gmjpzp2qekn5duqfv5afj,Cricket,0,12,False,1,0.0,0.0,0.0,0.0,0.0
selflab,Finance,0,0,True,2,0.0,0.0,0.0,0.0,0.0
taega12,Cricket,0,0,False,2,0.0,0.0,0.0,0.0,0.0
jitendrakumar,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
jiebat,Fitness,0,0,False,12,0.0,0.0,0.0,0.0,0.0
debttracker,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
pixelpekvectors,Fitness,0,1,False,2,0.0,0.0,0.0,0.0,0.0
averix,Finance,0,0,False,1,0.0,0.0,0.0,0.0,0.0
travelnshit,Travel,0,5,False,3,0.0,0.0,0.0,0.0,0.0
Asifnawaz,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
robertalan,Finance,0,1,False,2,0.0,0.0,0.0,0.0,0.0
mountdiscovery,Cricket,0,0,True,2,0.0,0.0,0.0,0.0,0.0
bettingexchangeids,Cricket,0,0,False,2,0.0,0.0,0.0,0.0,0.0
thefed,AI,0,1,False,2,0.0,0.0,0.0,0.0,0.0
munnar,Fitness,0,3,False,2,0.0,0.0,0.0,0.0,0.0
nackfish,Travel,0,0,False,1,0.0,0.0,0.0,0.0,0.0
tellersnetwork,Healthcare,0,5,False,1,0.0,0.0,0.0,0.0,0.0
romshi,Cricket,0,9,False,2,0.0,0.0,0.0,0.0,0.0
AntoniaP,Finance,0,0,False,1,0.0,0.0,0.0,0.0,0.0
planfulnest,Finance,0,0,False,18,0.0,0.0,0.0,0.0,0.0
platypuscash,Finance,0,0,True,3,0.0,0.0,0.0,0.0,0.0
moneywithmia,Finance,0,0,False,6,0.0,0.0,0.0,0.0,0.0
ratibicardae,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
GleamingBlitz,AI,0,21,False,3,0.0,0.0,0.0,0.0,0.0
reddyanna,Cricket,0,0,False,2,0.0,0.0,0.0,0.0,0.0
itsshekharvlog,Travel,0,0,False,2,0.0,0.0,0.0,0.0,0.0
cricHydrous,Cricket,0,0,False,44,0.0,0.0,0.0,0.0,0.0
jbondyourmuscleshop,Fitness,0,0,False,14,0.0,0.0,0.0,0.0,0.0
moonstonegold,Finance,0,0,True,2,0.0,0.0,0.0,0.0,0.0
singleclickblog,Fitness,0,0,False,2,0.0,0.0,0.0,0.0,0.0
chrisfitllc,Fitness,0,1,False,1,0.0,0.0,0.0,0.0,0.0
sona_45,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
brandocalricia,Finance,0,0,False,8,0.0,0.0,0.0,0.0,0.0
Geblabs_inc,Fitness,0,0,False,24,0.0,0.0,0.0,0.0,0.0
Sumanguleriaa,Fitness,0,7,False,2,0.0,0.0,0.0,0.0,0.0
vanishamoors6254.wordpress.com,Finance,0,0,False,1,0.0,0.0,0.0,0.0,0.0
logisoft,Finance,0,0,False,2,0.0,0.0,0.0,0.0,0.0
crossthelimits,Fitness,0,0,False,2,0.0,0.0,0.0,0.0,0.0
